NumDevices,MobilitySpeed,TrafficInterval,Sigma,RunNumber,TotalPackets,SuccessfulPackets,PDR_Percent,AvgEnergy_mJ,alg,scenario
100,60.0,145,7.92,68,11000,6313,57.39,0.988981,ADR-MAX,density
100,60.0,145,7.92,68,11000,7575,68.86,0.325436,No-ADR,density
100,60.0,72,0.00,68,11000,6396,58.15,0.960083,ADR-AVG,density
100,60.0,72,0.00,68,11000,8158,74.16,0.434010,ADR-Lite,density
100,60.0,72,0.00,68,11000,6390,58.09,0.999395,ADR-MAX,density
100,60.0,72,0.00,68,11000,7817,71.06,0.325436,No-ADR,density
100,60.0,72,3.96,68,11000,6446,58.60,0.977243,ADR-AVG,density
100,60.0,72,3.96,68,11000,8113,73.75,0.451267,ADR-Lite,density
100,60.0,72,3.96,68,11000,6439,58.54,0.976521,ADR-MAX,density
100,60.0,72,3.96,68,11000,7866,71.51,0.325436,No-ADR,density
100,60.0,72,7.92,68,11000,6347,57.70,0.938873,ADR-AVG,density
100,60.0,72,7.92,68,11000,7877,71.61,0.504241,ADR-Lite,density
100,60.0,72,7.92,68,11000,6366,57.87,0.997898,ADR-MAX,density
100,60.0,72,7.92,68,11000,7692,69.93,0.325436,No-ADR,density
200,0.0,145,0.00,68,22000,20527,93.30,0.162980,ADR-AVG,density
200,0.0,145,0.00,68,22000,21227,96.49,0.139932,ADR-Lite,density
200,0.0,145,0.00,68,22000,20550,93.41,0.134656,ADR-MAX,density
200,0.0,145,0.00,68,22000,19580,89.00,0.325436,No-ADR,density
200,0.0,145,3.96,68,22000,20275,92.16,0.163152,ADR-AVG,density
200,0.0,145,3.96,68,22000,20800,94.55,0.142252,ADR-Lite,density
200,0.0,145,3.96,68,22000,20277,92.17,0.135100,ADR-MAX,density
200,0.0,145,3.96,68,22000,19932,90.60,0.325436,No-ADR,density
200,0.0,145,7.92,68,22000,18840,85.64,0.168565,ADR-AVG,density
200,0.0,145,7.92,68,22000,19375,88.07,0.151336,ADR-Lite,density
200,0.0,145,7.92,68,22000,18832,85.60,0.138512,ADR-MAX,density
200,0.0,145,7.92,68,22000,19961,90.73,0.325436,No-ADR,density
200,0.0,3600,0.00,68,22000,21995,99.98,0.154767,ADR-AVG,density
200,0.0,3600,0.00,68,22000,21995,99.98,0.132974,ADR-Lite,density
200,0.0,3600,0.00,68,22000,21995,99.98,0.129969,ADR-MAX,density
200,0.0,3600,0.00,68,22000,22000,100.00,0.325436,No-ADR,density
200,0.0,3600,3.96,68,22000,21449,97.50,0.156424,ADR-AVG,density
200,0.0,3600,3.96,68,22000,21492,97.69,0.135673,ADR-Lite,density
200,0.0,3600,3.96,68,22000,21449,97.50,0.130986,ADR-MAX,density
200,0.0,3600,3.96,68,22000,21986,99.94,0.325436,No-ADR,density
200,0.0,3600,7.92,68,22000,19682,89.46,0.162722,ADR-AVG,density
200,0.0,3600,7.92,68,22000,19879,90.36,0.145457,ADR-Lite,density
200,0.0,3600,7.92,68,22000,19679,89.45,0.134839,ADR-MAX,density
200,0.0,3600,7.92,68,22000,21380,97.18,0.325436,No-ADR,density
200,0.0,72,0.00,68,22000,19447,88.40,0.174575,ADR-AVG,density
200,0.0,72,0.00,68,22000,20667,93.94,0.146409,ADR-Lite,density
200,0.0,72,0.00,68,22000,19543,88.83,0.139113,ADR-MAX,density
200,0.0,72,0.00,68,22000,17270,78.50,0.325436,No-ADR,density
200,0.0,72,3.96,68,22000,19159,87.09,0.174368,ADR-AVG,density
200,0.0,72,3.96,68,22000,20178,91.72,0.148618,ADR-Lite,density
200,0.0,72,3.96,68,22000,19253,87.51,0.139152,ADR-MAX,density
200,0.0,72,3.96,68,22000,17792,80.87,0.325436,No-ADR,density
200,0.0,72,7.92,68,22000,17915,81.43,0.177142,ADR-AVG,density
200,0.0,72,7.92,68,22000,18839,85.63,0.156984,ADR-Lite,density
200,0.0,72,7.92,68,22000,17968,81.67,0.142047,ADR-MAX,density
200,0.0,72,7.92,68,22000,18295,83.16,0.325436,No-ADR,density
200,33.3,145,0.00,68,22000,13436,61.07,0.864440,ADR-AVG,density
200,33.3,145,0.00,68,22000,16676,75.80,0.425628,ADR-Lite,density
200,33.3,145,0.00,68,22000,13426,61.03,0.880180,ADR-MAX,density
200,33.3,145,0.00,68,22000,15923,72.38,0.325436,No-ADR,density
200,33.3,145,3.96,68,22000,13369,60.77,0.912562,ADR-AVG,density
200,33.3,145,3.96,68,22000,16497,74.99,0.437593,ADR-Lite,density
200,33.3,145,3.96,68,22000,13371,60.78,0.881531,ADR-MAX,density
200,33.3,145,3.96,68,22000,15906,72.30,0.325436,No-ADR,density
200,33.3,145,7.92,68,22000,13187,59.94,0.912157,ADR-AVG,density
200,33.3,145,7.92,68,22000,15982,72.65,0.505536,ADR-Lite,density
200,33.3,145,7.92,68,22000,13194,59.97,0.892011,ADR-MAX,density
200,33.3,145,7.92,68,22000,15582,70.83,0.325436,No-ADR,density
200,33.3,72,0.00,68,22000,13523,61.47,0.861481,ADR-AVG,density
200,33.3,72,0.00,68,22000,16893,76.79,0.415773,ADR-Lite,density
200,33.3,72,0.00,68,22000,13528,61.49,0.866841,ADR-MAX,density
200,33.3,72,0.00,68,22000,15086,68.57,0.325436,No-ADR,density
200,33.3,72,3.96,68,22000,13500,61.36,0.845939,ADR-AVG,density
200,33.3,72,3.96,68,22000,16640,75.64,0.434308,ADR-Lite,density
200,33.3,72,3.96,68,22000,13506,61.39,0.888432,ADR-MAX,density
200,33.3,72,3.96,68,22000,15083,68.56,0.325436,No-ADR,density
200,33.3,72,7.92,68,22000,13233,60.15,0.879572,ADR-AVG,density
200,33.3,72,7.92,68,22000,16083,73.10,0.485905,ADR-Lite,density
200,33.3,72,7.92,68,22000,13270,60.32,0.895751,ADR-MAX,density
200,33.3,72,7.92,68,22000,14927,67.85,0.325436,No-ADR,density
200,60.0,72,0.00,68,22000,13291,60.41,0.878625,ADR-AVG,density
200,60.0,72,0.00,68,22000,16641,75.64,0.446626,ADR-Lite,density
200,60.0,72,0.00,68,22000,13305,60.48,0.881440,ADR-MAX,density
200,60.0,72,0.00,68,22000,14834,67.43,0.325436,No-ADR,density
200,60.0,72,3.96,68,22000,13235,60.16,0.869717,ADR-AVG,density
200,60.0,72,3.96,68,22000,16416,74.62,0.469406,ADR-Lite,density
200,60.0,72,3.96,68,22000,13241,60.19,0.882800,ADR-MAX,density
200,60.0,72,3.96,68,22000,14877,67.62,0.325436,No-ADR,density
200,60.0,72,7.92,68,22000,13013,59.15,0.872221,ADR-AVG,density
200,60.0,72,7.92,68,22000,15993,72.70,0.518760,ADR-Lite,density
200,60.0,72,7.92,68,22000,13055,59.34,0.909239,ADR-MAX,density
200,60.0,72,7.92,68,22000,14676,66.71,0.325436,No-ADR,density
300,0.0,145,0.00,68,33000,29880,90.55,0.168804,ADR-AVG,density
300,0.0,145,0.00,68,33000,31388,95.12,0.142780,ADR-Lite,density
300,0.0,145,0.00,68,33000,29995,90.89,0.136604,ADR-MAX,density
300,0.0,145,0.00,68,33000,28160,85.33,0.325436,No-ADR,density
300,0.0,145,3.96,68,33000,29668,89.90,0.167625,ADR-AVG,density
300,0.0,145,3.96,68,33000,30781,93.28,0.145155,ADR-Lite,density
300,0.0,145,3.96,68,33000,29705,90.02,0.136870,ADR-MAX,density
300,0.0,145,3.96,68,33000,28737,87.08,0.325436,No-ADR,density
300,0.0,145,7.92,68,33000,27937,84.66,0.171148,ADR-AVG,density
300,0.0,145,7.92,68,33000,28944,87.71,0.152599,ADR-Lite,density
300,0.0,145,7.92,68,33000,27962,84.73,0.139414,ADR-MAX,density
300,0.0,145,7.92,68,33000,29000,87.88,0.325436,No-ADR,density
300,0.0,3600,0.00,68,33000,32989,99.97,0.154823,ADR-AVG,density
300,0.0,3600,0.00,68,33000,32989,99.97,0.133027,ADR-Lite,density
300,0.0,3600,0.00,68,33000,32989,99.97,0.129999,ADR-MAX,density
300,0.0,3600,0.00,68,33000,32780,99.33,0.325436,No-ADR,density
300,0.0,3600,3.96,68,33000,32153,97.43,0.156484,ADR-AVG,density
300,0.0,3600,3.96,68,33000,32229,97.66,0.135772,ADR-Lite,density
300,0.0,3600,3.96,68,33000,32150,97.42,0.131052,ADR-MAX,density
300,0.0,3600,3.96,68,33000,32797,99.38,0.325436,No-ADR,density
300,0.0,3600,7.92,68,33000,29729,90.09,0.162108,ADR-AVG,density
300,0.0,3600,7.92,68,33000,30008,90.93,0.144536,ADR-Lite,density
300,0.0,3600,7.92,68,33000,29725,90.08,0.134501,ADR-MAX,density
300,0.0,3600,7.92,68,33000,31994,96.95,0.325436,No-ADR,density
300,0.0,72,0.00,68,33000,26888,81.48,0.191280,ADR-AVG,density
300,0.0,72,0.00,68,33000,29863,90.49,0.154809,ADR-Lite,density
300,0.0,72,0.00,68,33000,27173,82.34,0.145288,ADR-MAX,density
300,0.0,72,0.00,68,33000,25190,76.33,0.325436,No-ADR,density
300,0.0,72,3.96,68,33000,26959,81.69,0.184854,ADR-AVG,density
300,0.0,72,3.96,68,33000,29263,88.68,0.156060,ADR-Lite,density
300,0.0,72,3.96,68,33000,27115,82.17,0.144258,ADR-MAX,density
300,0.0,72,3.96,68,33000,25622,77.64,0.325436,No-ADR,density
300,0.0,72,7.92,68,33000,25944,78.62,0.184064,ADR-AVG,density
300,0.0,72,7.92,68,33000,27779,84.18,0.162095,ADR-Lite,density
300,0.0,72,7.92,68,33000,26026,78.87,0.145674,ADR-MAX,density
300,0.0,72,7.92,68,33000,26440,80.12,0.325436,No-ADR,density
300,33.3,145,0.00,68,33000,20202,61.22,0.894355,ADR-AVG,density
300,33.3,145,0.00,68,33000,25116,76.11,0.417054,ADR-Lite,density
300,33.3,145,0.00,68,33000,20216,61.26,0.864366,ADR-MAX,density
300,33.3,145,0.00,68,33000,22812,69.13,0.325436,No-ADR,density
300,33.3,145,3.96,68,33000,20109,60.94,0.933943,ADR-AVG,density
300,33.3,145,3.96,68,33000,24807,75.17,0.440926,ADR-Lite,density
300,33.3,145,3.96,68,33000,20088,60.87,0.876493,ADR-MAX,density
300,33.3,145,3.96,68,33000,22822,69.16,0.325436,No-ADR,density
300,33.3,145,7.92,68,33000,19780,59.94,0.951993,ADR-AVG,density
300,33.3,145,7.92,68,33000,24073,72.95,0.499111,ADR-Lite,density
300,33.3,145,7.92,68,33000,19780,59.94,0.893893,ADR-MAX,density
300,33.3,145,7.92,68,33000,22474,68.10,0.325436,No-ADR,density
300,33.3,72,0.00,68,33000,19781,59.94,0.832700,ADR-AVG,density
300,33.3,72,0.00,68,33000,24956,75.62,0.421196,ADR-Lite,density
300,33.3,72,0.00,68,33000,19807,60.02,0.835124,ADR-MAX,density
300,33.3,72,0.00,68,33000,20885,63.29,0.325436,No-ADR,density
300,33.3,72,3.96,68,33000,19829,60.09,0.813590,ADR-AVG,density
300,33.3,72,3.96,68,33000,24691,74.82,0.437028,ADR-Lite,density
300,33.3,72,3.96,68,33000,19851,60.15,0.845994,ADR-MAX,density
300,33.3,72,3.96,68,33000,21048,63.78,0.325436,No-ADR,density
300,33.3,72,7.92,68,33000,19497,59.08,0.839814,ADR-AVG,density
300,33.3,72,7.92,68,33000,23958,72.60,0.486024,ADR-Lite,density
300,33.3,72,7.92,68,33000,19557,59.26,0.880956,ADR-MAX,density
300,33.3,72,7.92,68,33000,21106,63.96,0.325436,No-ADR,density
300,60.0,72,0.00,68,33000,19303,58.49,0.829990,ADR-AVG,density
300,60.0,72,0.00,68,33000,24736,74.96,0.452614,ADR-Lite,density
300,60.0,72,0.00,68,33000,19347,58.63,0.879552,ADR-MAX,density
300,60.0,72,0.00,68,33000,20757,62.90,0.325436,No-ADR,density
300,60.0,72,3.96,68,33000,19367,58.69,0.860807,ADR-AVG,density
300,60.0,72,3.96,68,33000,24534,74.35,0.469120,ADR-Lite,density
300,60.0,72,3.96,68,33000,19398,58.78,0.877517,ADR-MAX,density
300,60.0,72,3.96,68,33000,20873,63.25,0.325436,No-ADR,density
300,60.0,72,7.92,68,33000,19087,57.84,0.846090,ADR-AVG,density
300,60.0,72,7.92,68,33000,23857,72.29,0.528760,ADR-Lite,density
300,60.0,72,7.92,68,33000,19156,58.05,0.927672,ADR-MAX,density
300,60.0,72,7.92,68,33000,20839,63.15,0.325436,No-ADR,density
400,0.0,145,0.00,68,44000,39051,88.75,0.174211,ADR-AVG,density
400,0.0,145,0.00,68,44000,41440,94.18,0.145569,ADR-Lite,density
400,0.0,145,0.00,68,44000,39309,89.34,0.138161,ADR-MAX,density
400,0.0,145,0.00,68,44000,37730,85.75,0.325436,No-ADR,density
400,0.0,145,3.96,68,44000,38921,88.46,0.171731,ADR-AVG,density
400,0.0,145,3.96,68,44000,40738,92.59,0.147227,ADR-Lite,density
400,0.0,145,3.96,68,44000,39052,88.75,0.138266,ADR-MAX,density
400,0.0,145,3.96,68,44000,38167,86.74,0.325436,No-ADR,density
400,0.0,145,7.92,68,44000,36695,83.40,0.173857,ADR-AVG,density
400,0.0,145,7.92,68,44000,38231,86.89,0.154609,ADR-Lite,density
400,0.0,145,7.92,68,44000,36743,83.51,0.140670,ADR-MAX,density
400,0.0,145,7.92,68,44000,38169,86.75,0.325436,No-ADR,density
400,0.0,3600,0.00,68,44000,43985,99.97,0.154827,ADR-AVG,density
400,0.0,3600,0.00,68,44000,43985,99.97,0.133031,ADR-Lite,density
400,0.0,3600,0.00,68,44000,43985,99.97,0.130000,ADR-MAX,density
400,0.0,3600,0.00,68,44000,44000,100.00,0.325436,No-ADR,density
400,0.0,3600,3.96,68,44000,42925,97.56,0.156401,ADR-AVG,density
400,0.0,3600,3.96,68,44000,43024,97.78,0.135630,ADR-Lite,density
400,0.0,3600,3.96,68,44000,42920,97.55,0.131011,ADR-MAX,density
400,0.0,3600,3.96,68,44000,43934,99.85,0.325436,No-ADR,density
400,0.0,3600,7.92,68,44000,39552,89.89,0.162287,ADR-AVG,density
400,0.0,3600,7.92,68,44000,39911,90.71,0.144883,ADR-Lite,density
400,0.0,3600,7.92,68,44000,39542,89.87,0.134662,ADR-MAX,density
400,0.0,3600,7.92,68,44000,42726,97.10,0.325436,No-ADR,density
400,0.0,72,0.00,68,44000,33821,76.87,0.206713,ADR-AVG,density
400,0.0,72,0.00,68,44000,38720,88.00,0.164660,ADR-Lite,density
400,0.0,72,0.00,68,44000,34353,78.08,0.151602,ADR-MAX,density
400,0.0,72,0.00,68,44000,30580,69.50,0.325436,No-ADR,density
400,0.0,72,3.96,68,44000,34347,78.06,0.195364,ADR-AVG,density
400,0.0,72,3.96,68,44000,38156,86.72,0.162934,ADR-Lite,density
